date,district_id,state,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source,district_name,latitude,longitude,county_name,street_address,city,zip_code,phone,student_count,teacher_count,school_count
2020-09-25,0506870,AR,,,,,,26,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,GREEN FOREST SCHOOL DISTRICT,36.33536,-93.434195,Carroll County,P O BOX 1950,GREEN FOREST,72638,(870)438-5201,1363,129,3
2020-09-25,0506900,AR,,10,,5,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,GREENBRIER SCHOOL DISTRICT,35.227859,-92.389883,Faulkner County,4 SCHOOL DR,GREENBRIER,72058,(501)679-4808,3600,219,7
2020-09-25,0506990,AR,,,,,5,17,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,GREENWOOD SCHOOL DISTRICT,35.218699,-94.255898,Sebastian County,420 N MAIN,GREENWOOD,72936,(479)996-4142,3858,300,6
2020-10-14,0506990,AR,,39,,10,19,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,GREENWOOD SCHOOL DISTRICT,35.218699,-94.255898,Sebastian County,420 N MAIN,GREENWOOD,72936,(479)996-4142,3858,300,6
2020-09-25,0507170,AR,,5,,1,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,HACKETT SCHOOL DISTRICT,35.186647,-94.409781,Sebastian County,102 N OAK ST,HACKETT,72937,(479)638-8822,796,87,2
2020-09-25,0507350,AR,,,,,5,5,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,HARRISBURG SCHOOL DISTRICT,35.560043,-90.723771,Poinsett County,207 W ESTES,HARRISBURG,72432,(870)578-2416,1191,100,4
2020-09-25,0507380,AR,,,,,6,20,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,HARRISON SCHOOL DISTRICT,36.229497,-93.112321,Boone County,110 S CHERRY,HARRISON,72601,(870)741-7600,2686,227,5
2020-10-14,0507680,AR,,,,,7,19,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,HELENA/ W.HELENA SCHOOL DIST.,34.528118,-90.590635,Phillips County,P O BOX 369,HELENA,72342,(870)338-4425,1274,112,2
2020-09-25,0507890,AR,,,,,7,24,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,HOT SPRINGS SCHOOL DISTRICT,34.497502,-93.061272,Garland County,400 LINWOOD AVE,HOT SPRINGS,71913,(501)624-3372,3658,255,6
2020-09-25,0508040,AR,1,34,,6,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,WEST MEMPHIS SCHOOL DISTRICT,35.14363,-90.193604,Crittenden County,301 S AVALON,WEST MEMPHIS,72303,(870)735-1915,5385,433,10
2020-09-25,0508130,AR,,,,,5,5,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,HUNTSVILLE SCHOOL DISTRICT,36.08861,-93.7386,Madison County,P O DRAWER F,HUNTSVILLE,72740,(479)738-2011,2287,186,6
2020-09-25,0508240,AR,,,,,6,11,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,JASPER SCHOOL DISTRICT,36.0048,-93.185675,Newton County,P O BOX 446,JASPER,72641,(870)446-2223,907,115,6
2020-09-25,0508280,AR,10,45,3,15,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,JONESBORO SCHOOL DISTRICT,35.81722,-90.708385,Craighead County,2506 SW SQUARE,JONESBORO,72401,(870)933-5800,6795,409,11
2020-10-14,0508280,AR,,69,,26,14,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,JONESBORO SCHOOL DISTRICT,35.81722,-90.708385,Craighead County,2506 SW SQUARE,JONESBORO,72401,(870)933-5800,6795,409,11
2020-10-14,0508340,AR,,23,,8,7,0,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,JUNCTION CITY SCHOOL DISTRICT,33.02025,-92.72486,Union County,P O BOX 790,JUNCTION CITY,71749,(870)924-4575,656,76,2
2020-09-25,0508490,AR,,,,,5,9,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,KIRBY SCHOOL DISTRICT,34.23667,-93.7441,Pike County,P O BOX 9,KIRBY,71950,(870)398-4212,380,43,2
2020-09-25,0508610,AR,7,39,,5,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,LAKE HAMILTON SCHOOL DISTRICT,34.443114,-93.210991,Garland County,205 WOLF ST,PEARCY,71964,(501)767-2306,4490,261,6
2020-09-25,0508730,AR,,,,,6,6,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,LAVACA SCHOOL DISTRICT,35.33798,-94.175415,Sebastian County,P O BOX 8,LAVACA,72941,(479)674-5611,880,84,3
2020-10-10,0509000,AR,23,92,16,47,,,https://www.lrsd.org/covidupdate,LITTLE ROCK SCHOOL DISTRICT,34.749346,-92.279404,Pulaski County,810 W MARKHAM ST,LITTLE ROCK,72201,(501)447-1002,23368,1625,44
2020-10-14,0509000,AR,23,165,16,47,43,5,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,LITTLE ROCK SCHOOL DISTRICT,34.749346,-92.279404,Pulaski County,810 W MARKHAM ST,LITTLE ROCK,72201,(501)447-1002,23368,1625,44
2020-09-25,0509060,AR,,,,,5,19,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,LONOKE SCHOOL DISTRICT,34.778885,-91.903786,Lonoke County,401 W HOLLY ST,LONOKE,72086,(501)676-2042,1780,138,4
2020-09-25,0509240,AR,,,,,7,19,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,MALVERN SCHOOL DISTRICT,34.355485,-92.806706,Hot Spring County,1517 S MAIN ST,MALVERN,72104,(501)332-7500,2020,165,4
2020-10-14,0509420,AR,,,,,9,17,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,MARKED TREE SCHOOL DISTRICT,35.527798,-90.420568,Poinsett County,406 ST FRANCIS ST,MARKED TREE,72365,(870)358-2913,522,43,2
2020-09-25,0509480,AR,,,,,5,19,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,SEARCY COUNTY SCHOOL DISTRICT,35.90689,-92.631115,Searcy County,P O BOX 310,MARSHALL,72650,(870)448-3011,861,85,4
2020-10-14,0509480,AR,,25,,6,9,0,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,SEARCY COUNTY SCHOOL DISTRICT,35.90689,-92.631115,Searcy County,P O BOX 310,MARSHALL,72650,(870)448-3011,861,85,4
2020-09-25,0509600,AR,,,,,,1,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,MCCRORY SCHOOL DISTRICT,35.258498,-91.195751,Woodruff County,P O BOX 930,MCCRORY,72101,(870)731-2535,653,51,2
2020-10-14,0509750,AR,,,,,9,14,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,MENA SCHOOL DISTRICT,34.587355,-94.239324,Polk County,501 HICKORY ST,MENA,71953,(479)394-1710,1762,144,5
2020-09-25,0509990,AR,,,,,6,8,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,MOUNT IDA SCHOOL DISTRICT,34.553378,-93.631903,Montgomery County,P O BOX 1230,MOUNT IDA,71957,(870)867-2323,455,53,2
2020-09-25,0510200,AR,,,,,5,15,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,MOUNTAIN VIEW SCHOOL DISTRICT,35.858563,-92.08356,Stone County,210 HIGH SCHOOL DR,MOUNTAIN VIEW,72560,(870)269-3443,1684,160,7
2020-09-25,0510380,AR,,21,,5,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,NASHVILLE SCHOOL DISTRICT,33.949836,-93.850752,Howard County,600 N FOURTH,NASHVILLE,71852,(870)845-3425,1921,157,4
2020-09-25,0510410,AR,,,,,,1,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,NEMO VISTA SCHOOL DISTRICT,35.369073,-92.56419,Conway County,5690 HWY 9,CENTER RIDGE,72027,(501)893-2925,501,70,3
2020-09-25,0510440,AR,,32,,9,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,NETTLETON SCHOOL DISTRICT,35.806187,-90.649023,Craighead County,3300 ONE PLACE,JONESBORO,72401,(870)910-7800,3562,236,7
2020-09-25,0510680,AR,5,33,4,24,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,N. LITTLE ROCK SCHOOL DISTRICT,34.779364,-92.265035,Pulaski County,2700 POPLAR ST,NORTH LITTLE ROCK,72114,(501)771-8000,8747,561,14
2020-09-25,0510950,AR,5,12,,7,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,OSCEOLA SCHOOL DISTRICT,35.705352,-90.012514,Mississippi County,2750 W SEMMES,OSCEOLA,72370,(870)563-2561,1153,109,4
2020-09-25,0511010,AR,7,23,3,8,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,OZARK SCHOOL DISTRICT,35.48737,-93.831135,Franklin County,P O BOX 135,OZARK,72949,(479)667-4118,1829,141,4
2020-10-14,0511010,AR,,29,,17,7,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,OZARK SCHOOL DISTRICT,35.48737,-93.831135,Franklin County,P O BOX 135,OZARK,72949,(479)667-4118,1829,141,4
2020-09-25,0511070,AR,,,,,,1,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,PANGBURN SCHOOL DISTRICT,35.428295,-91.837273,White County,1100 SHORT ST,PANGBURN,72121,(501)728-4511,786,86,2
2020-10-14,0511130,AR,,10,,5,7,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,PARIS SCHOOL DISTRICT,35.296656,-93.721103,Logan County,602 N TENTH ST,PARIS,72855,(479)963-3243,1095,113,3
2020-09-25,0511370,AR,2,10,4,9,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,PIGGOTT SCHOOL DISTRICT,36.38347,-90.18966,Clay County,P O BOX 387,PIGGOTT,72454,(870)598-2572,905,70,2
2020-09-25,0511610,AR,,,,,7,15,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,POCAHONTAS SCHOOL DISTRICT,36.279452,-90.983532,Randolph County,2300 N PARK,POCAHONTAS,72455,(870)892-4573,2125,181,4
2020-09-25,0511820,AR,,25,,5,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,PRESCOTT SCHOOL DISTRICT,33.791803,-93.376202,Nevada County,762 MARTIN ST,PRESCOTT,71857,(870)887-3016,976,77,3
2020-09-25,0511850,AR,6,47,,10,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,PULASKI CO. SPEC. SCHOOL DIST.,34.731346,-92.273601,Pulaski County,P O BOX 8601,LITTLE ROCK,72216,(501)490-2000,12383,850,24
2020-10-14,0511850,AR,,66,,15,12,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,PULASKI CO. SPEC. SCHOOL DIST.,34.731346,-92.273601,Pulaski County,P O BOX 8601,LITTLE ROCK,72216,(501)490-2000,12383,850,24
2020-09-25,0511970,AR,6,63,4,12,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,ROGERS SCHOOL DISTRICT,36.333393,-94.121926,Benton County,500 W WALNUT ST,ROGERS,72756,(479)636-3910,15944,1157,23
2020-10-14,0511970,AR,,104,,30,32,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,ROGERS SCHOOL DISTRICT,36.333393,-94.121926,Benton County,500 W WALNUT ST,ROGERS,72756,(479)636-3910,15944,1157,23
2020-09-25,0512060,AR,6,50,1,10,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,RUSSELLVILLE SCHOOL DISTRICT,35.269647,-93.136099,Pope County,220 W 10 ST,RUSSELLVILLE,72801,(479)968-1306,5418,437,10
2020-10-14,0512060,AR,,80,,13,21,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,RUSSELLVILLE SCHOOL DISTRICT,35.269647,-93.136099,Pope County,220 W 10 ST,RUSSELLVILLE,72801,(479)968-1306,5418,437,10
2020-09-25,0512450,AR,,,,,6,24,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,SILOAM SPRINGS SCHOOL DISTRICT,36.184001,-94.542372,Benton County,P O BOX 798,SILOAM SPRINGS,72761,(479)524-3191,4413,292,6
2020-10-14,0512450,AR,,29,,10,9,3,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,SILOAM SPRINGS SCHOOL DISTRICT,36.184001,-94.542372,Benton County,P O BOX 798,SILOAM SPRINGS,72761,(479)524-3191,4413,292,6
2020-09-25,0512510,AR,,,,,5,14,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,SMACKOVER SCHOOL DISTRICT,33.363565,-92.724485,Union County,P O BOX 109,SMACKOVER,71762,(870)725-3132,1195,105,3
2020-09-25,0512540,AR,,,,,6,6,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,SOUTHSIDE SCHOOL DISTRICT,35.699687,-91.626842,Independence County,70 SCOTT DR,BATESVILLE,72501,(870)251-2341,2245,153,4
2020-09-25,0512660,AR,24,135,4,27,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,SPRINGDALE SCHOOL DISTRICT,36.1818,-94.13139,Washington County,P O BOX 8,SPRINGDALE,72765,(479)750-8800,23350,1564,29
2020-10-14,0512660,AR,,16,,10,8,0,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,SPRINGDALE SCHOOL DISTRICT,36.1818,-94.13139,Washington County,P O BOX 8,SPRINGDALE,72765,(479)750-8800,23350,1564,29
2020-10-14,0512660,AR,,192,,51,39,4,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,SPRINGDALE SCHOOL DISTRICT,36.1818,-94.13139,Washington County,P O BOX 8,SPRINGDALE,72765,(479)750-8800,23350,1564,29
2020-09-25,0513080,AR,2,15,3,15,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,GREENE CO. TECH SCHOOL DIST.,36.065345,-90.557595,Greene County,5413 W KINGSHIGHWAY,PARAGOULD,72450,(870)236-2762,3807,255,6
2020-10-14,0513080,AR,,30,,25,7,0,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,GREENE CO. TECH SCHOOL DIST.,36.065345,-90.557595,Greene County,5413 W KINGSHIGHWAY,PARAGOULD,72450,(870)236-2762,3807,255,6
2020-09-25,0513110,AR,2,18,,10,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,TEXARKANA SCHOOL DISTRICT,33.457196,-94.032467,Miller County,3512 GRAND AVE,TEXARKANA,71854,(870)772-3371,4240,302,9
2020-09-25,0513230,AR,,10,,8,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,JACKSON CO. SCHOOL DISTRICT,35.72835,-91.199695,Jackson County,P O BOX 1070,TUCKERMAN,72473,(870)349-2232,964,74,3
2020-10-14,0513230,AR,,19,,14,7,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,JACKSON CO. SCHOOL DISTRICT,35.72835,-91.199695,Jackson County,P O BOX 1070,TUCKERMAN,72473,(870)349-2232,964,74,3
2020-09-25,0513350,AR,,10,1,1,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,VALLEY SPRINGS SCHOOL DISTRICT,36.15694,-92.99388,Boone County,P O BOX 640,VALLEY SPRINGS,72682,(870)429-5217,866,108,3
2020-09-25,0513380,AR,,,,,6,28,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,VALLEY VIEW SCHOOL DISTRICT,35.777748,-90.742027,Craighead County,2131 VALLEY VIEW DR,JONESBORO,72404,(870)935-6200,2883,195,4
2020-09-25,0513410,AR,7,56,4,12,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,VAN BUREN SCHOOL DISTRICT,35.45841,-94.335094,Crawford County,2221 POINTER TRAIL,VAN BUREN,72956,(479)474-7942,5832,438,11
2020-10-14,0513410,AR,,79,,15,10,1,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,VAN BUREN SCHOOL DISTRICT,35.45841,-94.335094,Crawford County,2221 POINTER TRAIL,VAN BUREN,72956,(479)474-7942,5832,438,11
2020-09-25,0513530,AR,,,,,,13,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,VILONIA SCHOOL DISTRICT,35.088514,-92.208496,Faulkner County,P O BOX 160,VILONIA,72173,(501)796-2113,3149,214,5
2020-09-25,0513930,AR,7,41,,12,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,WATSON CHAPEL SCHOOL DISTRICT,34.187352,-92.06821,Jefferson County,4100 CAMDEN RD,PINE BLUFF,71603,(870)879-0220,2472,167,5
2020-09-25,0514140,AR,,24,,6,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,WHITE HALL SCHOOL DISTRICT,34.286032,-92.106761,Jefferson County,1020 W HOLLAND AVE,WHITE HALL,71602,(870)247-2002,2971,190,6
2020-10-14,0514140,AR,,36,,10,10,2,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,WHITE HALL SCHOOL DISTRICT,34.286032,-92.106761,Jefferson County,1020 W HOLLAND AVE,WHITE HALL,71602,(870)247-2002,2971,190,6
2020-09-25,0514430,AR,3,32,1,10,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,WYNNE SCHOOL DISTRICT,35.226105,-90.791005,Cross County,P O BOX 69,WYNNE,72396,(870)238-5000,2605,219,4
2020-09-27,0519999,AR,,1635,,653,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09242020_(002).pdf,,,,,,,,,,,
2020-10-14,0519999,AR,,2398,,1075,,,https://www.healthy.arkansas.gov/programs-services/topics/covid-19-reports,,,,,,,,,,,
2020-10-10,0401870,AZ,,,,,,1,https://www.azcentral.com/story/sports/high-school/2020/07/21/chandler-high-school-swim-coach-kerry-croswhite-dies-covid-19-complications/5463478002/ https://www.12news.com/article/news/community/community-rallying-behind-two-chandler-high-school-employees-fighting-covid-19/75-6eb0afab-5d30-489d-b2a6-a81260bc8818,Chandler Unified District #80 (4242),33.297956,-111.868277,Maricopa County,1525 W FRYE RD,CHANDLER,85224,(480)812-7600,45968,2408.79,44
2020-10-10,0403730,AZ,,,,,,15,https://www.washingtonpost.com/nation/2020/08/01/schools-reopening-coronavirus-arizona-superintendent/,Hayden-Winkelman Unified District (4212),32.989056,-110.774583,Gila County,PO BOX 409,WINKELMAN,85192,(520)356-7876,294,20.2,2
2020-09-01,0403780,AZ,,,,,11,30,https://www.husd.org/Page/47564,Higley Unified School District (4248),33.295724,-111.703632,Maricopa County,2935 S RECKER RD,GILBERT,85295,(480)279-7000,12518,673.4,15
2020-09-01,0406580,AZ,,3,,,,,https://www.facebook.com/102721964605115/posts/203568351187142/,Blue Ridge Unified School District No. 32 (4397),34.147628,-109.96825,Navajo County,1200 W WHITE MOUNTAIN BLVD,LAKESIDE,85929,(928)368-6126,2034,101.32,4
2020-10-10,0407750,AZ,,,,,,1,https://www.abc15.com/news/region-west-valley/glendale/a-long-time-deer-valley-educator-has-passed-away-due-to-covid-19,Deer Valley Unified District (4246),33.670783,-112.093347,Maricopa County,20402 N 15TH AVE,PHOENIX,85027,(623)445-5000,34544,1847.66,39
2020-10-10,0499997,AZ,,,,,,35,https://www.azdhs.gov/preparedness/epidemiology-disease-control/infectious-disease-epidemiology/covid-19/dashboards/index.php,,,,,,,,,,,
2020-10-10,0612030,CA,,,,1,,,https://calmatters.org/education/2020/07/california-schools-distance-learning-coronavirus-suge/?fbclid=IwAR0GM2k498He9uHkU0K3CHXR6HBlip4LnI2GrUlINYHUpFJa9gNuGxp3NCI,El Centro Elementary,32.79389,-115.56625,Imperial County,1256 BRd.way,El Centro,92243,(760)352-5712,5427,0,13
2020-10-10,0622500,CA,,,,,,1,https://lbpost.com/news/education/educare-pre-k-campus-closes-for-2-weeks-after-covid-19-case-found,Long Beach Unified,33.828647,-118.213742,Los Angeles County,1515 Hughes Way,Long Beach,90810,(562)997-8000,72935,2839.26,84
2020-10-10,0623610,CA,,,,4,,,https://sacramento.cbslocal.com/2020/08/11/manteca-unified-teachers-positive-coronavirus/,Manteca Unified,37.801025,-121.211595,San Joaquin County,PO Box 32,Manteca,95336,(209)825-3200,23617,1018.88,30
2020-10-12,0684500,CA,6,8,3,6,,,https://iusd.org/covid-19-resource-page/covid-19-dashboard?fbclid=IwAR25Q7h2HeBUz1zc8rjGyJWckejWJ7g1AtiucYlX59q4xsDKIYOlJGEJesM,Irvine Unified,33.675653,-117.792332,Orange County,5050 Barranca Pkwy.,Irvine,92604,(949)936-5000,35291,1308.18,43
2020-10-10,0802340,CO,,,,,,21,https://aurorak12.org/back2school/#tracking,Aurora Joint District No. 28 of the counties of Adams and A,39.719542,-104.80536,Arapahoe County,15701 E. 1ST AVE. SUITE 206,AURORA,80011,(303)365-7800,39892,2208.28,64
2020-10-10,0802910,CO,25,25,5,5,,,https://www.cherrycreekschools.org/Page/12858,Cherry Creek School District No. 5 in the county of Arapah,39.631018,-104.8842,Arapahoe County,4700 SOUTH YOSEMITE STREET,GREENWOOD VILLAGE,80111,(303)773-1184,55839,3149.21,70
2020-09-23,0804020,CO,,1,,,,,https://flhs.weld8.org/apps/news/article/1278001,Weld re-8 schools,40.078471,-104.813763,Weld County,200 S FULTON AVE,FORT LUPTON,80621,(303)857-3200,2509,149.3,6
2020-10-10,0804410,CO,,,,,7,21,https://www.greeleyschools.org/Page/24692,GreeleySchool District No. 6 in the county of Weld and Sta,40.421446,-104.693002,Weld County,1025 9TH AVENUE,GREELEY,80631,(970)348-6000,22612,1241.81,32
2020-10-09,0804800,CO,,,,,88,160,https://jeffcopublicschools.org/restart_jeffco/covid_19_dashboard,Jefferson County School District No. R-1,39.753365,-105.21945,Jefferson County,P O BOX 4001,GOLDEN,80401,(303)982-6500,84646,4684.28,165
2020-10-10,0805310,CO,,2,,,,10,https://littletonpublicschools.net/lps-covid-tracker,Littleton School District No. 6 in the county of Arapahoe,39.611793,-105.008037,Arapahoe County,5776 SOUTH CROCKER STREET,LITTLETON,80120,(303)347-3300,15436,846.34,23
2020-10-10,0805550,CO,15,22,1,3,,,https://www.mapleton.us/Page/5581,Mapleton School District No. 1 in the county of Adams & St,39.830495,-104.987309,Adams County,7350 N. BROADWAY,DENVER,80221,(303)853-1000,8934,451.88,19
