district_id,state,district_name,longitude,latitude,State District ID,County Name*,Street Address,City,ZIP,ZIP 4-digit,Phone,Students,Teachers,Schools,Locale Code,Locale,Student Teacher Ratio,Type,Last update,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,other_new,other_cumulative,Link
102010,AL,Lauderdale County,-87.67545,34.802035,AL-039,Lauderdale County,PO Box 278,Florence,35631,278,(256)760-1300,8275,481.75,10,42,Rural: Distant,17.2,Regular School District,,,,,,,,
102040,AL,Lawrence County,-87.292583,34.47515,AL-040,Lawrence County,14131 Market St,Moulton,35650,1407,(256)905-2400,4662,280.93,15,42,Rural: Distant,16.6,Regular School District,,,,,,,,
102070,AL,Lee County,-85.388037,32.622697,AL-041,Lee County,2410 Society Hill Rd,Opelika,36804,4830,(334)705-6000,9514,568.77,14,21,Suburb: Large,16.7,Regular School District,,,,,,,,
100011,AL,Leeds City,-86.551365,33.546295,AL-167,Jefferson County,PO Box 1029,Leeds,35094,20,(205)699-5437,1950,103.5,4,21,Suburb: Large,18.8,Regular School District,,,,,,,,
102100,AL,Limestone County,-86.972312,34.801218,AL-042,Limestone County,300 S Jefferson St,Athens,35611,2549,(256)232-5353,10612,479.06,17,42,Rural: Distant,22.2,Regular School District,,,,,,,,
102130,AL,Linden City,-87.794475,32.30317,AL-168,Marengo County,PO Box 480609,Linden,36748,609,(334)295-8802,477,32.5,3,43,Rural: Remote,14.7,Regular School District,,,,,,,,
102160,AL,Lowndes County,-86.580667,32.180651,AL-043,Lowndes County,PO Box 755,Hayneville,36040,755,(334)548-2131,1328,74.61,8,42,Rural: Distant,17.8,Regular School District,,,,,,,,
102190,AL,Macon County,-85.690965,32.424535,AL-044,Macon County,PO Box 830090,Tuskegee,36083,90,(334)727-1600,1872,103.84,7,32,Town: Distant,18,Regular School District,,,,,,,,
100008,AL,Madison City,-86.7449,34.686703,AL-169,Madison County,211 Celtic Dr,Madison,35758,1853,(256)464-8370,11290,630.13,11,21,Suburb: Large,17.9,Regular School District,,,,,,,,
102220,AL,Madison County,-86.593576,34.727576,AL-045,Madison County,PO Box 226,Huntsville,35804,226,(256)852-2557,19093,1014.67,30,21,Suburb: Large,18.8,Regular School District,,,,,,,,
102250,AL,Marengo County,-87.794475,32.30317,AL-046,Marengo County,PO Box 480339,Linden,36748,339,(334)295-4123,1002,67,3,43,Rural: Remote,15,Regular School District,,,,,,,,
102310,AL,Marion County,-87.995003,34.115923,AL-047,Marion County,188 Winchester Dr,Hamilton,35570,6626,(205)921-3191,3289,183.08,11,43,Rural: Remote,18,Regular School District,,,,,,,,
100006,AL,Marshall County,-86.286699,34.305016,AL-048,Marshall County,12380 US Highway 431 S,Guntersville,35976,9351,(256)582-3171,5652,286.59,15,42,Rural: Distant,19.7,Regular School District,,,,,,,,
102350,AL,Midfield City,-86.911281,33.458883,AL-171,Jefferson County,417 Parkwood St,Midfield,35228,2230,(205)923-2262,1023,56.5,4,21,Suburb: Large,18.1,Regular School District,,,,,,,,
102370,AL,Mobile County,-88.16845,30.72528,AL-049,Mobile County,PO Box 180069,Mobile,36618,69,(251)221-4394,53967,3012.02,91,12,City: Midsize,17.9,Regular School District,,,,,1,,,https://www.wkrg.com/mobile-county/dodge-elementary-teacher-dies-from-covid-19/
102400,AL,Monroe County,-87.317825,31.517967,AL-050,Monroe County,109 Pickens Street,Monroeville,36460,967,(251)743-2153,3355,207.5,9,43,Rural: Remote,16.2,Regular School District,,,2,,1,,,https://wgxa.tv/news/coronavirus/monroe-county-schools-releases-covid-19-report
102430,AL,Montgomery County,-86.31208,32.37495,AL-051,Montgomery County,PO Box 1991,Montgomery,36102,1991,(334)223-6710,28890,1663.49,52,12,City: Midsize,17.4,Regular School District,,,,,,,,
102480,AL,Morgan County,-86.900116,34.529036,AL-052,Morgan County,235 Highway 67 South,Decatur,35603,6542,(256)353-6442,7574,427.67,19,42,Rural: Distant,17.7,Regular School District,,,,,,,,
102490,AL,Mountain Brook City,-86.753717,33.501933,AL-175,Jefferson County,32 Vine St,Mountain Brk,35213,3716,(205)871-4608,4346,321.45,6,21,Suburb: Large,13.5,Regular School District,,,,,,,,
102520,AL,Muscle Shoals City,-87.66771,34.74243,AL-176,Colbert County,PO Box 2610,Muscle Shoals,35662,2610,(256)389-2600,2812,166.65,7,13,City: Small,16.9,Regular School District,,,,,,,,
102550,AL,Oneonta City,-86.485971,33.940503,AL-178,Blount County,28370 State Highway 75,Oneonta,35121,3228,(205)543-1515,1503,88.05,3,41,Rural: Fringe,17.1,Regular School District,,,,,,,,
102580,AL,Opelika City,-85.390853,32.644048,AL-179,Lee County,300 Simmons St,Opelika,36801,2469,(334)745-9700,4514,289.13,9,13,City: Small,15.6,Regular School District,,,,,,,,
102610,AL,Opp City,-86.25884,31.28094,AL-180,Covington County,PO Box 840,Opp,36467,840,(334)493-3173,1290,81.5,3,41,Rural: Fringe,15.8,Regular School District,,,,,,,,
102635,AL,Oxford City,-85.84279,33.59404,AL-181,Calhoun County,P O Box 7670,Oxford,36203,7670,(256)241-3140,4083,270.1,7,13,City: Small,15.1,Regular School District,,,,,,,,
102640,AL,Ozark City,-85.675736,31.468014,AL-182,Dale County,860 N US HWY 231,Ozark,36360,3001,(334)774-5197,2117,117,6,31,Town: Fringe,18.1,Regular School District,,,,,,,,
100194,AL,Pelham City,-86.811884,33.287933,AL-177,Shelby County,3113 Cummings Street,Pelham,35124,<Null>,(205)624-3700,3306,178.88,4,21,Suburb: Large,18.5,Regular School District,,,,,,,,
102650,AL,Pell City,-86.27364,33.60542,AL-183,St. Clair County,3105 15th Avenue N,Pell City,35125,3215,(205)884-4440,4050,222.13,8,32,Town: Distant,18.2,Regular School District,,,,,,,,
102670,AL,Perry County,-87.320975,32.628815,AL-053,Perry County,PO Box 900,Marion,36756,900,(334)683-6528,1289,79,2,43,Rural: Remote,16.3,Regular School District,,,,,,,,
102700,AL,Phenix City,-85.004792,32.471923,AL-184,Russell County,PO Box 460,Phenix City,36868,460,(334)298-0534,7146,391.71,12,21,Suburb: Large,18.2,Regular School District,,,,,,,,
102730,AL,Pickens County,-88.169067,33.253339,AL-054,Pickens County,377 LaDow Center Circle,Carrollton,35447,<Null>,(205)367-2080,2524,146.64,7,42,Rural: Distant,17.2,Regular School District,,,,,,,,
102760,AL,Piedmont City,-85.615787,33.926857,AL-185,Calhoun County,502 Hood St W,Piedmont,36272,1530,(256)447-8831,1151,67.15,3,31,Town: Fringe,17.1,Regular School District,,,,,,,,
102790,AL,Pike County,-85.972141,31.806553,AL-055,Pike County,101 W Love St,Troy,36081,1906,(334)566-1850,2203,140,7,42,Rural: Distant,15.7,Regular School District,,,,,,,,
100195,AL,Pike Road City,-86.101307,32.355434,AL-186,Montgomery County,696 Georgia Washington Road,Pike Road,36064,<Null>,(334)420-4301,1863,83,3,41,Rural: Fringe,22.4,Regular School District,,,,,,,,
102820,AL,Randolph County,-85.478047,33.31231,AL-056,Randolph County,182 Circle Drive,Wedowee,36278,288,(256)357-4611,2160,124.65,8,43,Rural: Remote,17.3,Regular School District,,,,,,,,
102850,AL,Roanoke City,-85.36331,33.17063,AL-188,Randolph County,PO Box 1367,Roanoke,36274,9067,(800)674-7890,1519,84,4,32,Town: Distant,18.1,Regular School District,,,,,,,,
102880,AL,Russell County,-85.004792,32.471923,AL-057,Russell County,PO Box 400,Phenix City,36868,400,(334)855-2977,3447,202,8,42,Rural: Distant,17.1,Regular School District,,,,,,,,
102910,AL,Russellville City,-87.737336,34.527001,AL-189,Franklin County,1945 Waterloo Rd,Russellville,35653,5432,(256)331-2000,2456,148.75,5,32,Town: Distant,16.5,Regular School District,,,,,,,,
100185,AL,Saraland City,-88.07212,30.79915,AL-187,Mobile County,4010 Lil Spartan Drive,Saraland,36571,3608,(251)375-5426,3114,171.5,4,21,Suburb: Large,18.2,Regular School District,,,,,,,,
100189,AL,Satsuma City,-88.06763,30.84754,AL-196,Mobile County,P O Box 939,Satsuma,36572,2402,(251)380-8200,1533,83,2,21,Suburb: Large,18.5,Regular School District,,,,,,,,
102940,AL,Scottsboro City,-86.031252,34.671104,AL-190,Jackson County,305 S Scott St,Scottsboro,35768,1962,(256)218-2100,2492,148,5,32,Town: Distant,16.8,Regular School District,,,,,,,,
102970,AL,Selma City,-87.02282,32.41279,AL-191,Dallas County,PO Box 350,Selma,36702,350,(334)874-1600,3046,161.55,11,32,Town: Distant,18.9,Regular School District,,,,,,,,
103000,AL,Sheffield City,-87.701838,34.764081,AL-192,Colbert County,300 W 6th St,Sheffield,35660,2802,(256)383-0400,1054,72.75,4,23,Suburb: Small,14.5,Regular School District,,,,,,,,
103030,AL,Shelby County,-86.61207,33.20847,AL-059,Shelby County,PO Box 1910,Columbiana,35051,1910,(205)682-7000,20570,1185.44,31,21,Suburb: Large,17.4,Regular School District,,,,,,,,
103062,AL,St Clair County,-86.269665,33.819883,AL-058,St. Clair County,410 Roy Dr,Ashville,35953,6053,(205)594-7131,9464,516.41,20,42,Rural: Distant,18.3,Regular School District,,,,,,,,
103090,AL,Sumter County,-88.183237,32.615442,AL-060,Sumter County,PO Box 10,Livingston,35470,10,(205)652-9605,1348,87.5,5,43,Rural: Remote,15.4,Regular School District,,,,,,,,
103120,AL,Sylacauga City,-86.250803,33.168931,AL-193,Talladega County,43 N Broadway Avenue,Sylacauga,35150,1941,(256)245-5256,2184,131,4,32,Town: Distant,16.7,Regular School District,,,,,,,,
103150,AL,Talladega City,-86.10269,33.43451,AL-194,Talladega County,PO Box 946,Talladega,35161,946,(256)315-5635,1979,120,7,41,Rural: Fringe,16.5,Regular School District,,,,,,,,
103180,AL,Talladega County,-86.10269,33.43451,AL-061,Talladega County,PO Box 887,Talladega,35161,887,(256)315-5100,7398,410.64,18,42,Rural: Distant,18,Regular School District,,,,,,,,
103210,AL,Tallapoosa County,-85.754478,32.830679,AL-062,Tallapoosa County,679 East Columbus Street,Dadeville,36853,1314,(256)825-0746,2868,164.45,6,42,Rural: Distant,17.4,Regular School District,,,,,,,,
103240,AL,Tallassee City,-85.893245,32.536827,AL-195,Elmore County,308 King St,Tallassee,36078,1316,(334)283-6864,1777,99,3,41,Rural: Fringe,17.9,Regular School District,,,,,,,,
103270,AL,Tarrant City,-86.780557,33.572954,AL-197,Jefferson County,1318 Alabama St,Tarrant,35217,3035,(205)849-3700,1209,61,3,21,Suburb: Large,19.8,Regular School District,,,,,,,,
103300,AL,Thomasville City,-87.73843,31.91141,AL-198,Clarke County,PO Box 458,Thomasville,36784,458,(334)636-9955,1158,69.52,2,33,Town: Remote,16.7,Regular School District,,,,,,,,
103330,AL,Troy City,-85.96762,31.811395,AL-199,Pike County,PO Box 529,Troy,36081,529,(334)566-3741,1851,111.45,4,41,Rural: Fringe,16.6,Regular School District,,,,,,,,
100013,AL,Trussville City,-86.607755,33.62072,AL-205,Jefferson County,113 N Chalkville Rd,Trussville,35173,1341,(205)228-3018,4693,273.9,5,21,Suburb: Large,17.1,Regular School District,,,,,,,,
103360,AL,Tuscaloosa City,-87.56225,33.20253,AL-200,Tuscaloosa County,PO Box 038991,Tuscaloosa,35403,8991,(205)759-3560,10538,664.16,20,12,City: Midsize,15.9,Regular School District,,,,,,,,
103390,AL,Tuscaloosa County,-87.56225,33.20253,AL-063,Tuscaloosa County,PO Drawer 2568,Tuscaloosa,35403,2568,(205)758-0411,18709,1012.04,35,22,Suburb: Midsize,18.5,Regular School District,,,,,,,,
103420,AL,Tuscumbia City,-87.700169,34.737936,AL-201,Colbert County,303 N Commons St E,Tuscumbia,35674,1210,(256)389-2900,1496,89.5,6,23,Suburb: Small,16.7,Regular School District,,,,,,,,
103430,AL,Vestavia Hills City,-86.79055,33.444585,AL-202,Jefferson County,PO Box 660826,Vestavia Hills,35266,826,(205)402-5116,7170,457,8,21,Suburb: Large,15.7,Regular School District,,,,,,,,
103450,AL,Walker County,-87.277625,33.83424,AL-064,Walker County,PO Box 311,Jasper,35502,311,(205)387-0555,7499,446,18,42,Rural: Distant,16.8,Regular School District,,,,,,,,
103480,AL,Washington County,-88.27641,31.47104,AL-065,Washington County,PO Box 1359,Chatom,36518,1359,(251)847-2401,2661,161.5,8,43,Rural: Remote,16.5,Regular School District,,,,,,,,
103510,AL,Wilcox County,-87.176828,32.046547,AL-066,Wilcox County,PO Box 160,Camden,36726,160,(334)682-4716,1575,91,6,43,Rural: Remote,17.3,Regular School District,,,,,,,,
103540,AL,Winfield City,-87.81726,33.931565,AL-204,Marion County,PO Box 70,Winfield,35594,70,(205)487-4255,1299,80.42,3,43,Rural: Remote,16.2,Regular School District,,,,,,,,
103580,AL,Winston County,-87.40246,34.14708,AL-067,Winston County,PO Box 9,Double Springs,35553,9,(205)489-5018,2375,135.75,10,43,Rural: Remote,17.5,Regular School District,,,,,,,,
502250,AR,ALMA SCHOOL DISTRICT,-94.219508,35.479474,AR-1701000,Crawford County,P O BOX 2359,ALMA,72921,<Null>,(479)632-4791,3244,266.33,4,22,Suburb: Midsize,12.2,Regular School District,,,11,,6,11,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502280,AR,ALPENA SCHOOL DISTRICT,-93.29354,36.29352,AR-0501000,Boone County,P O BOX 270,ALPENA,72611,<Null>,(870)437-2220,545,72.36,2,42,Rural: Distant,7.5,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502430,AR,ARKADELPHIA SCHOOL DISTRICT,-93.059833,34.123731,AR-1002000,Clark County,235 N 11TH,ARKADELPHIA,71923,<Null>,(870)246-5564,1806,147.48,5,32,Town: Distant,12.2,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502550,AR,ARMOREL SCHOOL DISTRICT,-89.79835,35.92022,AR-4701000,Mississippi County,P O BOX 99,ARMOREL,72310,<Null>,(870)763-6639,420,64.68,2,42,Rural: Distant,6.5,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502580,AR,ASHDOWN SCHOOL DISTRICT,-94.134061,33.674249,AR-4101000,Little River County,511 N SECOND,ASHDOWN,71822,<Null>,(870)898-3208,1395,135.88,4,32,Town: Distant,10.3,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502610,AR,ATKINS SCHOOL DISTRICT,-92.937527,35.244861,AR-5801000,Pope County,307 N CHURCH ST,ATKINS,72823,<Null>,(479)641-7871,992,97.75,3,42,Rural: Distant,10.1,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502670,AR,AUGUSTA SCHOOL DISTRICT,-91.365391,35.279913,AR-7401000,Woodruff County,320 SYCAMORE,AUGUSTA,72006,<Null>,(870)347-2241,394,55,2,43,Rural: Remote,7.2,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502700,AR,BALD KNOB SCHOOL DISTRICT,-91.572147,35.313496,AR-7301000,White County,103 W PARK ST,BALD KNOB,72010,<Null>,(501)724-3273,1230,118.12,3,41,Rural: Fringe,10.4,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502730,AR,BARTON-LEXA SCHOOL DISTRICT,-90.76811,34.55102,AR-5401000,Phillips County,BOX 97,BARTON,72312,<Null>,(870)572-7294,745,63.38,2,42,Rural: Distant,11.8,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
500019,AR,BATESVILLE SCHOOL DISTRICT,-91.646063,35.775857,AR-3201000,Independence County,955 WATER ST,BATESVILLE,72501,<Null>,(870)793-6831,3277,229.61,5,41,Rural: Fringe,14.3,Regular School District,,,22,,25,11,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502790,AR,BAUXITE SCHOOL DISTRICT,-92.510814,34.553877,AR-6301000,Saline County,800 SCHOOL ST,BAUXITE,72011,<Null>,(501)557-5453,1718,126.8,4,41,Rural: Fringe,13.5,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502820,AR,BAY SCHOOL DISTRICT,-90.564286,35.74176,AR-1601000,Craighead County,P O BOX 39,BAY,72411,<Null>,(870)781-3711,622,41.51,2,42,Rural: Distant,15,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
500032,AR,BEARDEN SCHOOL DISTRICT,-92.61711,33.726835,AR-5201000,Ouachita County,P O BOX 195,BEARDEN,71720,<Null>,(870)687-2236,483,45.34,2,43,Rural: Remote,10.7,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502880,AR,BEEBE SCHOOL DISTRICT,-91.896496,35.066964,AR-7302000,White County,1201 W CENTER ST,BEEBE,72012,<Null>,(501)882-5463,3375,252.15,5,31,Town: Fringe,13.4,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
502960,AR,BENTON SCHOOL DISTRICT,-92.57567,34.577985,AR-6302000,Saline County,P O BOX 939,BENTON,72018,<Null>,(501)778-4861,5645,374.99,7,21,Suburb: Large,15.1,Regular School District,,,,,,7,12,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503060,AR,BENTONVILLE SCHOOL DISTRICT,-94.21476,36.386132,AR-0401000,Benton County,500 TIGER BLVD,BENTONVILLE,72712,<Null>,(479)254-5000,17225,1146.51,22,13,City: Small,15,Regular School District,,,33,,9,6,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503090,AR,BERGMAN SCHOOL DISTRICT,-93.01346,36.31259,AR-0502000,Boone County,P O BOX 1,BERGMAN,72615,<Null>,(870)741-5213,1174,95.14,3,42,Rural: Distant,12.3,Regular School District,,,11,,7,7,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503150,AR,BERRYVILLE SCHOOL DISTRICT,-93.582165,36.37499,AR-0801000,Carroll County,902 W TRIMBLE,BERRYVILLE,72616,<Null>,(870)423-7065,1929,159.54,4,32,Town: Distant,12.1,Regular School District,,,11,,9,11,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503240,AR,BISMARCK SCHOOL DISTRICT,-93.175958,34.314721,AR-3001000,Hot Spring County,11636 HWY 84,BISMARCK,71929,<Null>,(501)865-4888,1016,108.7,3,42,Rural: Distant,9.3,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503300,AR,BLEVINS SCHOOL DISTRICT,-93.57498,33.87064,AR-2901000,Hempstead County,P O BOX 98,BLEVINS,71825,<Null>,(870)874-2801,510,39.2,2,43,Rural: Remote,13,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503320,AR,BLYTHEVILLE SCHOOL DISTRICT,-89.906855,35.9322,AR-4702000,Mississippi County,P O BOX 1169,BLYTHEVILLE,72316,<Null>,(870)762-2053,2040,163.87,4,33,Town: Remote,12.4,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503450,AR,BOONEVILLE SCHOOL DISTRICT,-93.926203,35.144893,AR-4201000,Logan County,381 W SEVENTH ST,BOONEVILLE,72927,<Null>,(479)675-3504,1263,119.08,3,32,Town: Distant,10.6,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503480,AR,BRADFORD SCHOOL DISTRICT,-91.45521,35.423391,AR-7303000,White County,P O BOX 60,BRADFORD,72020,<Null>,(501)344-2707,481,41.73,2,42,Rural: Distant,11.5,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503630,AR,BRINKLEY SCHOOL DISTRICT,-91.195296,34.877472,AR-4801000,Monroe County,200 TIGER DR,BRINKLEY,72021,<Null>,(870)734-5000,504,51.02,2,33,Town: Remote,9.9,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503640,AR,BROOKLAND SCHOOL DISTRICT,-90.582418,35.907615,AR-1603000,Craighead County,200 W SCHOOL ST,BROOKLAND,72417,<Null>,(870)932-2080,2709,175.02,4,23,Suburb: Small,15.5,Regular School District,,,,,,10,15,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503690,AR,BRYANT SCHOOL DISTRICT,-92.492089,34.599804,AR-6303000,Saline County,200 NW FOURTH ST,BRYANT,72022,<Null>,(501)847-5600,9277,580.57,12,21,Suburb: Large,16,Regular School District,,,42,,8,7,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
503710,AR,BUFFALO IS. CENTRAL SCH. DIST.,-90.345734,35.889205,AR-1605000,Craighead County,P O BOX 730,MONETTE,72447,<Null>,(870)486-5411,762,70.76,2,42,Rural: Distant,10.8,Regular School District,,,,,,,,https://www.healthy.arkansas.gov/images/uploads/pdf/School_Report_09142020_(002).pdf
