district_id,latitude,longitude,county_name,student_count,teacher_count,school_count,district_name,state,date,new_student_cases,cumulative_student_cases,new_staff_cases,cumulative_staff_cases,new_unspecified_cases,cumulative_unspecified_cases,source
1303240,31.0381973,-083.0631635,Lanier County,1725,121,4,Lanier County School District,GA,2020-09-01,,,,,,,
1303270,31.8184185,-084.1466814,Lee County,6499,397,8,Lee County School District,GA,2020-09-01,,,,,,,
1303300,31.7324865,-081.3768352,Liberty County,10111,648,12,Liberty County School District,GA,2020-09-01,,,,,,,
1303330,33.7921507,-082.4482992,Lincoln County,1138,84,3,Lincoln County School District,GA,2020-09-01,,,,,,,
1303360,31.7318696,-081.7338618,Long County,3794,225,4,Long County School District,GA,2020-09-01,,,,,,,
1303390,30.7333881,-083.1385805,Lowndes County,10657,696,11,Lowndes County School District,GA,2020-09-01,,,,,,,
1303420,34.5681403,-083.9989251,Lumpkin County,3854,251,5,Lumpkin County School District,GA,2020-09-01,,,,,,,
1303450,32.3626859,-084.0512306,Macon County,1280,80,3,Macon County School District,GA,2020-09-01,,,,,,,
1303480,34.1285257,-083.2037373,Madison County,4991,360,7,Madison County School District,GA,2020-09-09,4,12,0,2,,,https://docs.google.com/document/d/19cwQKCbIzk_T3s1UOri03u2PddFc24ORofamMdfc77Y/edit
1303510,33.9535613,-084.5424631,Cobb County,8772,651,13,Marietta City School District,GA,2020-09-01,,,,,,,
1303540,32.3593118,-084.5287354,Marion County,1351,85,2,Marion County School District,GA,2020-09-01,,,,,,,
1303570,33.4796231,-082.4787331,McDuffie County,3810,264,6,McDuffie County School District,GA,2020-09-01,,,,,,,
1303600,31.4885058,-081.3722892,McIntosh County,1323,94,3,McIntosh County School District,GA,2020-09-01,,,,,,,
1303630,33.0292666,-084.6670579,Meriwether County,2567,191,8,Meriwether County School District,GA,2020-09-01,,,,,,,
1303660,31.1629309,-084.7303983,Miller County,922,65,3,Miller County School District,GA,2020-09-01,,,,,,,
1303690,31.2289970,-084.1920380,Mitchell County,2258,173,5,Mitchell County School District,GA,2020-09-01,,,,,,,
1303720,33.0174352,-083.9229376,Monroe County,4053,278,5,Monroe County School District,GA,2020-09-01,,,,,,,
1303750,32.1721081,-082.5333487,Montgomery County,892,64,3,Montgomery County School District,GA,2020-09-01,,,,,,,
1303780,33.5986956,-083.4994346,Morgan County,3081,236,4,Morgan County School District,GA,2020-09-01,,,,,,,
1303840,34.7970974,-084.7379899,Murray County,7266,456,11,Murray County School District,GA,2020-09-01,,,,,,,
1303870,32.5266873,-084.9108735,Muscogee County,31859,2050,53,Muscogee County School District,GA,2020-09-01,,,,,,,
1303930,33.5440407,-083.8551837,Newton County,19734,1245,22,Newton County School District,GA,2020-09-01,,,,,,,
1303960,33.8341247,-083.4377284,Oconee County,8019,516,11,Oconee County School District,GA,2020-09-01,,,,,,,
1303990,33.8668062,-083.0740805,Oglethorpe County,2102,163,4,Oglethorpe County School District,GA,2020-09-01,,,,,,,
1304020,33.9210299,-084.8671693,Paulding County,29962,1856,33,Paulding County School District,GA,2020-09-09,,,,,48,228,https://www.paulding.k12.ga.us/Page/44861
1304050,32.5713241,-083.8319779,Peach County,3586,231,6,Peach County School District,GA,2020-09-03,,,,,,,
1304080,31.1266388,-084.1514587,Mitchell County,1431,105,3,Pelham City School District,GA,2020-09-01,,,,,,,
1304110,34.4567464,-084.4903508,Pickens County,4328,302,6,Pickens County School District,GA,2020-09-01,,,,,,,
1304140,31.3539980,-082.2103703,Pierce County,3622,242,5,Pierce County School District,GA,2020-09-01,,,,,,,
1304170,33.0812241,-084.3898475,Pike County,3286,217,5,Pike County School District,GA,2020-09-01,,,,,,,
1304200,33.9960153,-085.1883384,Polk County,7908,521,11,Polk County School District,GA,2020-09-01,,,,,,,
1304220,32.2388026,-083.4818454,Pulaski County,1346,89,3,Pulaski County School District,GA,2020-09-01,,,,,,,
1304260,33.3210605,-083.3717898,Putnam County,2949,226,4,Putnam County School District,GA,2020-09-01,,,,,,,
1304290,31.8629381,-085.0047978,Quitman County,318,25,2,Quitman County School District,GA,2020-09-01,,,,,,,
1304320,34.8839345,-083.4048701,Rabun County,2235,167,4,Rabun County School District,GA,2020-09-01,,,,,,,
1304350,31.7626510,-084.7523108,Randolph County,826,59,3,Randolph County School District,GA,2020-09-01,,,,,,,
1304380,33.3614863,-082.0749982,Richmond County,30947,1874,54,Richmond County School District,GA,2020-09-01,,,,,,,
1304410,33.6520811,-084.0263696,Rockdale County,16775,1161,18,Rockdale County School District,GA,2020-09-01,,,,,,,
1304440,34.2661329,-085.1860521,Floyd County,6517,441,8,Rome City School District,GA,2020-09-01,,,,,,,
1304470,32.2634439,-084.3227083,Schley County,1307,90,2,Schley County School District,GA,2020-09-01,,,,,,,
1304500,32.7447512,-081.6175849,Screven County,2307,169,3,Screven County School District,GA,2020-09-01,,,,,,,
1304530,30.9339599,-084.8676853,Seminole County,1457,105,2,Seminole County School District,GA,2020-09-01,,,,,,,
1304540,33.6461391,-083.7127819,Walton County,1788,111,4,Social Circle City School District,GA,2020-09-01,,,,,,,
1304560,34.5529139,-083.2902156,Stephens County,3933,271,6,Stephens County School District,GA,2020-09-01,,,,,,,
1304590,32.0732250,-084.8349117,Stewart County,452,38,3,Stewart County School District,GA,2020-09-01,,,,,,,
1304620,32.0422659,-084.2042935,Sumter County,4487,318,7,Sumter County School District,GA,2020-09-01,,,,,,,
1304650,32.7046026,-084.5300288,Talbot County,449,43,1,Talbot County School District,GA,2020-09-01,,,,,,,
1304680,33.5593190,-082.8752721,Taliaferro County,173,23,1,Taliaferro County School District,GA,2020-09-01,,,,,,,
1304770,32.0521878,-082.0659633,Tattnall County,3773,253,6,Tattnall County School District,GA,2020-09-01,,,,,,,
1304800,32.5546668,-084.2514261,Taylor County,1423,99,5,Taylor County School District,GA,2020-09-01,,,,,,,
1304830,31.9136406,-082.9310634,Telfair County,1728,117,4,Telfair County School District,GA,2020-09-01,,,,,,,
1304860,31.7771909,-084.4394464,Terrell County,1278,81,3,Terrell County School District,GA,2020-09-01,,,,,,,
1304890,30.8646195,-083.9198155,Thomas County,5835,396,7,Thomas County School District,GA,2020-09-01,,,,,,,
1304950,30.8394221,-083.9787807,Thomas County,2880,203,5,Thomasville City School District,GA,2020-09-01,,,,,,,
1304980,31.4570027,-083.5259307,Tift County,7887,519,11,Tift County School District,GA,2020-09-01,,,,,,,
1305040,32.1178118,-082.3306257,Toombs County,2949,216,5,Toombs County School District,GA,2020-09-01,,,,,,,
1305070,34.9025294,-083.7322645,Towns County,952,90,3,Towns County School District,GA,2020-09-01,,,,,,,
1305100,32.4095857,-082.5708819,Treutlen County,1122,79,2,Treutlen County School District,GA,2020-09-04,,,,,,,
1305130,34.5484182,-085.3107687,Chattooga County,1400,91,3,Trion City School District,GA,2020-09-02,,,2,2,,,https://www.facebook.com/TrionCitySchools/
1305190,31.7248005,-083.6203195,Turner County,1238,84,3,Turner County School District,GA,2020-09-01,,,,,,,
1305220,32.6658469,-083.4258792,Twiggs County,790,57,3,Twiggs County School District,GA,2020-09-01,,,,,,,
1305250,34.8333330,-083.9892568,Union County,2894,208,5,Union County School District,GA,2020-09-01,,,,,,,
1305280,32.8818367,-084.2922831,Upson County,4089,278,4,Upson County School District,GA,2020-09-01,,,,,,,
1305310,30.8501261,-083.2788329,Lowndes County,8472,548,8,Valdosta City School District,GA,2020-09-01,,,,,,,
1305340,32.2120794,-082.4021869,Toombs County,2577,171,4,Vidalia City School District,GA,2020-09-01,,,,,,,
1305370,34.7358020,-085.3054565,Walker County,8677,717,15,Walker County School District,GA,2020-09-01,,,,,,,
1305390,33.7866896,-083.7334430,Walton County,14058,845,15,Walton County School District,GA,2020-09-01,,,,,,,
1305430,31.0508810,-082.4215072,Ware County,6153,425,9,Ware County School District,GA,2020-09-01,,,,,,,
1305460,33.4191691,-082.6880123,Warren County,626,54,3,Warren County School District,GA,2020-09-01,,,,,,,
1305490,32.9718435,-082.7981123,Washington County,3110,197,4,Washington County School District,GA,2020-09-01,,,,,,,
1305550,31.5478449,-081.9123763,Wayne County,5378,367,8,Wayne County School District,GA,2020-09-01,,,,,,,
1305580,32.0466911,-084.5538279,Webster County,311,29,2,Webster County School District,GA,2020-09-01,,,,,,,
1305640,32.1052580,-082.7338492,Wheeler County,1007,74,3,Wheeler County School District,GA,2020-09-01,,,,,,,
1305670,34.6437760,-083.7434165,White County,3833,258,6,White County School District,GA,2020-09-01,,,,,,,
1305700,34.8079369,-084.9674026,Whitfield County,12964,874,22,Whitfield County School District,GA,2020-09-01,,,,,,,
1305730,31.9627199,-083.4382586,Wilcox County,1201,83,3,Wilcox County School District,GA,2020-09-01,,,,,,,
1305760,33.7790312,-082.7479211,Wilkes County,1484,106,4,Wilkes County School District,GA,2020-09-01,,,,,,,
1305790,32.8042663,-083.1755122,Wilkinson County,1318,87,4,Wilkinson County School District,GA,2020-09-01,,,,,,,
1305850,31.5517733,-083.8499598,Worth County,3248,210,5,Worth County School District,GA,2020-09-01,,,,,,,
1313053,32.3717532,-084.7974159,,,,,Chattahoochee County for Fort Benning,GA,2020-09-01,,,,,,,
1313215,32.4698571,-084.8130988,,,,,Muscogee County for Fort Benning,GA,2020-09-01,,,,,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-24,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-25,0,0,1,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-26,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-27,2,0,1,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-28,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-29,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-30,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-08-31,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-09-01,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-09-02,0,0,1,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-09-03,0,0,0,0,,,
1500001,21.311389,-157.796389,,,,,Central,HI,2020-09-04,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-24,0,0,1,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-25,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-26,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-27,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-28,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-29,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-30,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-08-31,0,0,1,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-09-01,0,0,1,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-09-02,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-09-03,0,0,0,0,,,
1500002,19.583333,-155.5,,,,,Hawaii,HI,2020-09-04,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-24,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-25,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-26,0,0,1,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-27,1,0,1,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-28,0,0,1,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-29,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-30,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-08-31,1,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-09-01,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-09-02,0,0,0,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-09-03,2,0,2,0,,,
1500003,21.466667,-157.966667,,,,,Honolulu,HI,2020-09-04,2,0,1,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-24,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-25,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-26,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-27,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-28,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-29,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-30,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-08-31,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-09-01,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-09-02,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-09-03,0,0,0,0,,,
1500004,22.066667,-159.65,,,,,Kauai,HI,2020-09-04,0,0,0,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-24,0,0,4,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-25,0,0,0,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-26,0,0,0,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-27,0,0,1,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-28,0,0,1,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-29,0,0,0,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-30,0,0,0,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-08-31,0,0,2,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-09-01,2,0,1,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-09-02,0,0,0,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-09-03,2,0,2,0,,,
1500005,28.2,-177.35,,,,,Leeward,HI,2020-09-04,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-24,1,0,1,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-24,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-24,1,0,1,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-24,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-25,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-25,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-25,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-25,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-26,1,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-26,0,0,2,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-26,1,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-26,0,0,2,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-27,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-27,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-27,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-27,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-28,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-28,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-28,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-28,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-29,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-29,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-29,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-29,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-30,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-30,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-30,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-30,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-31,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-08-31,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-31,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-08-31,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-01,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-01,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-01,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-01,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-02,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-02,0,0,1,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-02,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-02,0,0,1,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-03,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-03,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-03,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-03,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-04,0,0,0,0,,,
1500006,20.883333,-156.65,,,,,Maui,HI,2020-09-04,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-04,0,0,0,0,,,
1500006,21.3975,-157.739444,,,,,Windward,HI,2020-09-04,0,0,0,0,,,
1903090,41.5121551,-094.5953865,Guthrie County,258,23,2,Adair-Casey Community School District,IA,2020-08-31,0,1,0,0,,,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1903150,41.6453645,-094.0467068,Dallas County,1925,127,4,Adel-De Soto-Minburn Community School District,IA,2020-08-31,0,2,0,0,,,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1903690,41.7352157,-093.6111934,Polk County,12128,690,16,Ankeny Community School District,IA,8/31/2020,,7,,1,,39,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1904680,42.8923122,-093.6082337,Wright County,741,57,3,Belmond-Klemme Community School District,IA,8/31/2020,,2,,,,16,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1904950,41.1170618,-092.5957843,Wapello County,1054,82,4,Eddyville-Blakesburg-Fremont Community School District,IA,8/31/2020,,,,1,,,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1905070,41.7478866,-093.4117719,Polk County,2336,138,4,Bondurant-Farrar Community School District,IA,8/31/2020,,1,,,,,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1906330,42.0564960,-094.8891076,Carroll County,1905,114,4,Carroll Community School District,IA,9/3/2020,,25,,2,,201,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
1914640,41.3573613,-093.5671294,Warren County,3675,220,6,Indianola Community School District,IA,8/31/2020,,,,1,,7,https://www.weareiowa.com/article/news/local/some-iowa-schools-change-plans-because-of-coronavirus/524-d438d3e6-5c1f-4dc6-bb29-f57f43af5fd7
